arm,seed,step,novelty_vector_count,h_n_latest,h_n_shape_latest,V,H_N,total_suppression,avg_wb,theta_capability,transfer_state,g,population,x_compute,x_bio_welfare,x_novelty_agency,x_institutional_capacity,x_transfer_comprehension,x_resilience,c_protective,c_suppressive,adapter_active,action_modified,adapter_score,shape_fallback_increase
R02,1835086206,0,200,0.991441999502664,0.991445883425272,0.09910352262106073,0.991441999502664,0.014000000000000002,0.6627320957930212,0.5161603374752259,0.55,1.4160674378401361,202,0.20200421844032407,0.1848985572449713,0.08957726881242044,0.13428120298656976,0.32472859748848837,0.06451015502722596,0.2,0.0,False,False,0.0,2
R02,1835086206,1,202,0.9670584780324082,0.9855885783425121,0.03163208463227754,0.9670584780324082,0.456,0.6717369770782239,0.5236526225381192,0.5869220591853829,1.328200363544943,200,0.10375377420818184,0.16280360854323392,0.023966373426533516,0.31435038891705147,0.2596102959269141,0.1355155589780851,0.4,0.4,False,False,0.0,0
R02,1835086206,2,200,0.9363404134451565,0.9878390349826611,0.023513780665110156,0.9363404134451565,0.526,0.6835654526360552,0.5229308228872005,0.6282298532668446,1.2177147470392764,202,0.005760393449841345,0.17679963397760223,0.0006577735855147871,0.4286758103315284,0.34965934822151695,0.03844704043399627,0.6,0.4,False,False,0.0,0
R02,1835086206,3,202,0.9869497252850619,0.9872169903037221,0.06538727485899126,0.9869497252850619,0.22400000000000003,0.6976720286636002,0.5377055624367466,0.6446439943449325,1.1955652314522338,207,0.19901600867382696,0.20030243507701728,0.07857086610763259,0.28829637698985633,0.19618563202386166,0.03762868112780525,0.8,0.0,False,False,0.0,0
R02,1835086206,4,207,0.9750975239668371,0.9882868005600413,0.034360211428300716,0.9750975239668371,0.456,0.7086944139653281,0.5527076827668522,0.6790595138102665,1.1484937962616302,205,0.2110924806492872,0.19683347859102324,0.06364586850882646,0.2251683048891336,0.29439959449913655,0.008860272862593112,0.4,0.4,False,False,0.0,0
R02,1835086206,5,205,0.9789939351445125,0.9849176408574762,0.04070460599847194,0.9789939351445125,0.41400000000000003,0.7173563043853466,0.5588548239557438,0.6942168804825662,1.1221965131566825,206,0.10978156659042741,0.19253493560510015,0.12496221281327524,0.23432607593164737,0.215316590266632,0.12307861879291782,0.2,0.4,False,False,0.0,0
R02,1835086206,6,206,0.9843568400047591,0.9843635561264761,0.09468699993466066,0.9843568400047591,0.126,0.7316134247860343,0.5623165769086,0.7043573395071502,1.0912045700919502,206,0.08005617688304216,0.2051707562171683,0.21478025481618404,0.30026573637947707,0.19781073536420263,0.0019163403399258259,0.6,0.0,False,False,0.0,0
R02,1835086206,7,206,0.9808931665252764,0.9810977372253125,0.06746572469701814,0.9808931665252764,0.256,0.7199832362621976,0.5754726233725485,0.7339216055564352,1.0890620144783554,210,0.2033984413672297,0.1244960286697403,0.04259868684940311,0.2963458515889151,0.3087543307258128,0.024406660798899003,0.4,0.2,False,False,0.0,0
R02,1835086206,8,210,0.982641710653076,0.9834274825325197,0.05677231068520824,0.982641710653076,0.35,0.7243973285369653,0.5785756216822038,0.7490403620096863,1.0662967128245162,215,0.08595786847853362,0.1693334301118706,0.2427709801479978,0.2129692149673699,0.24255458504447328,0.046413921249754686,1.0,0.0,False,False,0.0,0
R02,1835086206,9,215,0.9830676041403207,0.9830676554468489,0.1334774863583773,0.9830676041403207,0.0,0.7265818294158094,0.5968147716142236,0.739468001970613,1.1107994215977925,229,0.27709913770162453,0.19177597437094585,0.049455298600278044,0.23724048107790552,0.12665838080947686,0.11777072743976919,0.0,0.0,False,False,0.0,0
R02,1835086206,10,229,0.9856802778884856,0.9856866833824518,0.09507464006755414,0.9856802778884856,0.2,0.7338080623056913,0.5979741496463983,0.7655212017735518,1.0644927490341252,231,0.07500145766107316,0.24972991306977205,0.022038683689738017,0.20569478735197133,0.36959646121584605,0.07793869701159944,0.0,0.2,False,False,0.0,0
R02,1835086206,11,231,0.9843938974273739,0.9844276829230373,0.08182785238508326,0.9843938974273739,0.2,0.7310903873103123,0.6075853519955412,0.7801476848190809,1.065269266085604,239,0.18137387289328605,0.15008927042457693,0.0415395159590991,0.27527427480732736,0.2558930161144217,0.09583004980128891,0.0,0.2,False,False,0.0,0
R02,1835086206,12,239,0.9867466434136176,0.9867926807818705,0.0793839318247565,0.9867466434136176,0.22400000000000003,0.7371762818352755,0.6105434999892477,0.8021329163371729,1.0325210632142763,239,0.10421769491854424,0.19570716758840745,0.13206062937345456,0.17615417436857933,0.3215200204106313,0.07034031334038324,0.8,0.0,False,False,0.0,0
